Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Kenya,no data,no data,no data,no data,no data,no data,no data,no data,54.429150272417,53.669867805691,52.230343499715,56.218400024001,61.84422046832,60.132739800662,53.795142273036,48.343018110435,43.975054488211,38.373889603434,41.468693042739,41.094778665984,44.402637524553,43.049907813313,43.879794995506,43.959795898411,42.857917927237,48.61226941528,50.533988702461,56.881239986285,60.234508031921,62.098717214751,66.389405937819,70.463408904488,73.329081426344,76.261819911107,77.745105346746,78.625070183548
"Korea, Republic of",13.179836371311,12.29378823748,12.0185637256,11.222830855443,9.9543160541084,8.7796505072966,8.0797350866367,10.024793288782,14.320559402601,16.335103391111,16.681989589681,17.229427599989,17.041284815773,19.803189791406,22.421641159734,25.899270957644,28.120781442748,27.430753183424,26.948668040297,29.983793889199,29.489958953924,33.06124999748,35.03895844717,37.686085039424,39.707497909374,40.783575401123,41.217167366688,40.05015857455,40.022282248914,41.924466027229,48.409828689941,52.240581107681,55.801237698855,59.253722060784,62.267929191068,64.960302700856
Kuwait,no data,151.13753199204,117.70173228817,88.906410148783,88.45785843626,77.977154644959,58.976441176224,52.160053284041,55.138670074604,46.554297652402,34.915310925597,35.120277484317,29.950556988895,22.997720497984,17.301774877688,11.804893347404,8.2570114864521,7.0471601111094,5.3760998288734,6.6532879506299,6.1609898697365,4.6410971148983,3.6020540944374,3.0919859962513,3.429189092491,4.6534537433586,10.017924264311,20.485106731675,14.838244884602,11.771275528086,19.255118960446,36.569903702143,49.340600457426,65.224808715958,78.422159262316,89.92492587595
Kyrgyz Republic,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,123.30265366847,108.20749415373,107.94147371649,108.23027888878,92.666456267308,85.660708905522,73.35468992558,57.743778995859,49.011562000406,58.494401326092,59.698589805386,50.055759034523,50.477879346658,47.124755676131,53.596785772185,67.087345295145,59.072818479075,58.786106611798,54.817991044452,54.144411422399,68.082096044264,66.7854374797,64.055425028014,61.242946074082,59.683807331737,58.638010061775
Lao P.D.R.,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,94.724905760969,95.308359657884,90.148352143036,80.653408715139,73.202597338436,60.007021273131,55.929790221051,51.723481471567,51.822517265141,49.3150289918,43.004504271664,46.103242283078,49.493353414294,53.534106052027,53.052209455927,54.474308544122,57.198236502044,59.650476890041,62.642753594116,70.936587129579,70.659137446725,70.616933164582,70.037407791446,68.847745047969,67.443096245425
Latvia,no data,no data,no data,no data,no data,no data,no data,no data,9.5789385402298,14.451561946095,14.76511635379,17.517516509292,14.929840486316,14.367269337186,14.152335203275,11.531887789462,9.6392164768415,8.1214658940487,18.006331321908,35.836569737545,46.831043022869,43.287403615064,41.861946476749,39.400053019305,40.874415287864,36.654852597202,40.249454405236,40.327144387171,36.508747747887,36.756151041536,44.063085891446,45.024287102521,42.99845241946,40.852703325289,39.618846072813,38.502593305437
Lithuania,no data,no data,no data,no data,no data,no data,no data,no data,21.777872700203,28.114246499473,23.488278152631,22.89471274085,22.13786253215,20.366021933719,18.667273465001,17.626164753384,17.242682481146,15.873294628899,14.564689474618,27.95082941028,36.311182494912,37.23286066012,39.794369307204,38.733171359154,40.573761520107,42.713106013108,39.916643740696,39.343921001767,34.077774144803,37.664764374556,48.25157314323,47.68243612351,44.92796793764,42.248503553463,40.00065066646,37.635602062874
Luxembourg,no data,no data,no data,no data,no data,10.241421008167,10.126825304674,10.022030878691,9.485016691522,8.3677896530248,7.464697802793,7.6712098266869,7.4294572160655,7.4504158424915,7.9053534033756,8.0223501636637,8.2991454761109,8.2006412256447,15.357016405051,16.146471407516,20.1521735884,19.004925332333,21.997365802127,23.687351476898,22.74287296987,21.986217440239,20.093790096816,22.34775813089,20.996085131325,22.056228086334,26.905637075335,27.485165880942,28.320944231882,28.370206503202,28.416163400417,28.42171569535
Madagascar,92.701480405364,113.83535793131,110.87493803163,105.19201183348,95.963095964812,95.836839971584,98.716245986537,89.739565308221,108.45950980203,104.1146878386,90.211596909919,82.143741612212,86.692758907405,85.861909204365,81.895638133768,74.366379688999,32.226284822058,28.210230764474,30.935906562328,34.856575134202,32.341361485291,29.946798676719,30.435145452462,36.242923590014,37.848493933256,44.062298751657,40.280765628954,40.031313576502,39.894390721347,38.421686514875,44.171340754995,44.961084610293,47.046395729572,48.75794478754,50.014374879311,50.965965577625
Malaysia,74.128760537267,67.319458034355,59.108779370186,51.133926619495,43.723142398136,38.165917598359,32.769189572568,29.620349674502,33.636422574476,34.362521827262,32.517878856578,38.064769821305,39.532114422079,41.393130817045,41.96013186081,40.777805683816,39.661654135338,39.348265916689,39.360816139272,50.408140579821,51.212213601183,51.898305187017,53.787490459865,55.65642945382,55.373089385687,56.970778351366,55.787508277309,54.395446316648,55.542567415145,57.242557838282,67.581276204241,66.024610232403,65.043457964289,64.122577608647,63.008033770495,61.996314060601
Mali,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,90.521885354316,77.497752214118,42.642964645147,44.149652388074,42.434421065033,46.626392818049,18.065799906353,18.534526971714,20.166307707199,21.9159312031,25.288729932412,23.964763471294,25.389867175399,26.381859283451,26.906553434336,30.661134567234,35.993257915556,35.985158123811,37.717524391518,40.464440218038,44.79674614391,46.240663151479,46.195104607451,46.552662157223,46.448834444792,46.235972205906
Malta,no data,no data,no data,no data,no data,44.939681069611,51.048713586459,60.306689395697,65.829350281843,69.208189576119,63.900255889947,69.746002939449,64.826408373819,68.248250347466,70.464007203278,69.901592342923,64.277217688015,61.907228272499,61.82705472637,66.340833440368,65.320246885034,69.269003052596,65.926082835673,65.790194156976,61.592235858725,55.873382342791,54.46477448934,48.793179953551,45.185445580723,42.56968516536,56.697187722123,57.082510631926,55.424147770623,54.553688864968,53.092462544473,51.385309139887
Mexico,no data,no data,no data,no data,no data,no data,44.730064069474,40.920234959243,42.042744796914,43.820191140181,40.310175309803,39.256137562696,41.856836682172,44.224908145095,40.756891500129,38.523885017268,37.422780521581,37.205021076053,42.491122754791,43.675461329824,41.963057651035,42.859030224927,42.65010061289,45.898798628112,48.852530107916,52.77480084495,56.724076664415,53.962733990513,53.606098381444,53.748914916749,65.541415929783,65.598939761124,65.405964490267,65.16431068295,65.023467522904,64.905379154931
Moldova,no data,no data,no data,no data,no data,79.480332082507,87.491984032958,89.048892701841,159.40985164293,150.73893926042,89.10371952545,85.380075655762,80.342438189484,68.059110895942,49.334551078592,40.421222126275,34.984422197671,28.276246325446,22.195308938042,32.609657270388,25.474634060406,24.200728898755,31.21913897441,29.783909643604,34.961120443654,42.381143711619,39.23241758743,34.300439180814,31.63994312107,28.378344560205,37.846543571016,39.237782905534,40.424828659973,40.717045871825,39.848202249193,38.917083867106
Morocco,76.27068293725,63.999852439651,72.543357805312,80.84201811082,74.986676154874,78.15764568624,70.705902563754,73.54248309542,69.824104907596,68.572234282009,70.191983185244,65.403583587258,64.253076956401,61.609418020427,58.906321577106,59.269992775312,54.805626131529,50.935397787291,45.442765904326,46.126097720322,48.997736495442,52.54666817872,56.532281063027,61.727063456443,63.339204820527,63.687838453363,64.879325404227,65.105501381952,65.294423246967,65.784330003167,76.887616543305,76.56718689143,75.557095452001,74.266534484349,72.405771112281,69.990281988143
Mozambique,no data,no data,no data,no data,no data,no data,no data,no data,no data,101.05281819968,102.31468957926,106.13515813091,67.039687206217,66.483749748875,53.09608181699,62.599659824575,41.605359608433,32.341592568212,33.167439819128,38.40883302544,39.678509867184,34.719722269717,37.435605180268,50.134733415833,64.340678592495,87.426014525042,119.88050696187,102.44277442055,106.24576068183,104.37806385759,121.33107222811,123.51143103317,123.35101209613,116.80345972709,104.88458917972,92.081425915446
Myanmar,no data,no data,no data,no data,no data,no data,no data,no data,200.11685688268,144.55808873372,157.76245484447,251.29267654968,182.8545860221,140.06473853511,121.41965039932,114.10510451427,98.889999624543,74.205611997146,57.369800506007,54.115723434169,52.168402379988,47.701437045036,36.940445763033,36.460368219264,35.222218693986,36.262111234538,38.334389358082,38.470072377719,40.415435177155,38.843895380535,42.374758011145,45.210516655465,46.958972045396,48.411125195682,49.67251076303,50.549383323351
Nepal,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,57.931163474838,57.906829214129,59.103265630911,60.425528525526,58.542387949756,51.480751015382,48.898389007665,43.213799241089,41.92735482679,38.529674658514,34.035917234851,31.659315608208,34.256058151721,32.171724341425,28.174932516513,25.581236480196,27.862572382324,26.086795015968,30.237633723447,30.068833319369,39.219887004344,43.699943344439,45.039395301577,46.284151848095,47.352564580295,48.229229661743
Netherlands,75.126025386018,74.919987853239,75.696289052447,76.773214702645,73.600932631639,72.212157901604,70.482988755894,64.85234902966,61.663221699489,57.531963791455,50.901866564013,48.159815390107,47.534506532146,48.71609367992,49.112767010652,48.474539965837,44.06873026246,41.972963806386,53.790493790154,55.832354419197,59.403586117991,61.82739071805,66.435312098945,67.831203261954,68.00583715528,64.636931745719,61.891444326641,56.912860057495,52.391060831771,48.383838508504,59.31902988079,61.139833525425,61.010569958393,60.11269791354,58.596366675872,56.391337441965
New Zealand,55.448836184681,57.996822664231,58.665577026969,54.596424639918,48.959484823323,43.500819967777,37.278322479881,34.633103478888,34.498080628478,32.022606700472,30.017806266809,28.171356715944,26.402371594921,24.699335393461,22.508952900245,20.791490710669,18.398932071536,16.297831669942,18.97926156945,24.320671281466,29.681242276713,34.678606418879,35.712599463971,34.592657258294,34.228764093524,34.317500558054,33.474475886058,31.266897400562,28.518251116559,31.541672784853,48.023130348437,60.217352551402,65.563631251405,68.017844414803,68.509632379364,66.902615559086
Nicaragua,no data,no data,no data,no data,no data,no data,no data,86.404580228426,86.469962528301,99.826428227216,95.219355158618,87.475545614262,110.38549461061,109.5402050996,84.047521956382,66.607602625864,51.155669703906,30.916018510001,25.999247187751,29.258145670415,30.347139542442,28.794342844179,27.852459798363,28.835446014957,28.68961634759,28.910783149081,30.915915505065,34.080358264305,37.549953344259,42.138541004461,48.254680662361,50.25939735373,50.474095613294,51.249103160541,53.365759498023,55.500677227021
Niger,no data,no data,no data,no data,no data,69.137659494576,63.276513429129,68.854002275796,61.098075408264,63.140891409621,81.836781393285,73.765970899913,68.838521215408,60.406775866657,54.863263789838,49.310124116165,18.230416817348,17.781281262138,14.135206371949,15.891889735993,15.040357783639,14.717508953952,18.090010440312,19.518313998732,22.013359511035,29.867410959953,32.820075218654,39.529515912923,38.939259077673,41.725834011704,48.349951621796,48.644905700355,45.490670609715,43.023249169044,42.200906659802,41.624709391473
Nigeria,71.681764559624,74.961640208555,70.16448882781,71.024354605421,55.896510231302,34.038919704388,25.206432444054,24.136238105349,22.265200541604,64.937806496929,57.600391574831,53.096503738354,43.265691139808,42.085122452412,35.488000549977,18.94016669247,9.4041212714412,8.1163308195542,7.2761080730651,8.6172317553584,9.3930647444986,17.430772177635,17.576814989962,18.289296548191,17.54075038175,20.328343060899,23.410089471741,25.340443585947,27.656998829622,29.141875761403,34.978012104537,35.509184955496,36.230757567395,36.538227529108,36.976613635977,37.449298762948
Norway,28.944316844155,39.241697784732,44.995186458574,53.651698086688,50.643379975819,32.737746057423,28.445878485559,25.756917307726,23.584094609767,24.974776584137,28.703018143893,27.275243638549,34.012822336079,43.176753385811,43.954470505098,42.476558892093,52.790035355969,49.725786144254,47.819159361909,42.740709109933,43.181519124793,29.793714503221,31.106764960006,31.622734128152,29.858947393892,34.544100479306,38.125809354492,38.636097423607,39.915318081147,41.25,40,40,40,40,40,40
Oman,20.382364069351,26.561869381765,28.433885419495,28.094570964653,30.678047994846,28.531778183942,27.580311877564,27.132828639461,38.357093442644,35.387613625211,26.662394738622,27.42070381045,21.065781592018,19.3840324469,16.647302635813,9.5818142929458,8.6526708226259,6.8820432496256,4.7106062190265,6.6514266676157,5.8301516747131,5.1571428222684,4.8563218560196,5.0293709657543,4.9252140760876,15.470480575105,32.712106387455,46.416047904975,53.167550263815,63.056466528567,81.529292959701,88.651305531203,86.677333333523,90.833460153856,95.278103755413,99.073823795791
Pakistan,no data,no data,no data,no data,72.962365798809,65.233328662772,65.488279765743,65.794295008257,66.961725548807,75.634558079228,76.978639925125,81.207633047225,76.059708380365,70.546978724796,63.365794452892,58.90810871111,53.935030814699,52.5145236711,57.603412369545,58.690413448571,60.722269720124,58.977600065439,63.422835384731,64.452939758949,63.527429085562,63.320110479097,67.646206567005,67.060381852651,72.077199909926,85.555481567158,87.202749116422,85.965048755068,82.112397332817,78.303716768824,73.638768280686,69.262642148501
Papua New Guinea,no data,no data,no data,no data,40.066328003398,36.56582843631,37.796694807301,43.91849910026,45.730654259706,41.757081768321,42.333389787679,47.664398920546,48.432344556005,40.419982079738,37.176488583066,31.562091432662,25.980498241326,22.156642265733,21.555321216653,21.716174188928,17.28586272015,16.278353941784,19.123928795984,24.889626893658,26.894612001984,29.930616033869,33.740190093872,32.484370214049,36.781733593263,40.059257344795,46.701833827,47.738224230829,49.16038646241,47.776281604873,47.726989068547,45.690010079345
Peru,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,44.908923271088,43.841111558855,45.462803204287,49.375772657704,46.737688108684,40.359213158063,34.940233060562,31.869875541436,27.929642628625,28.321761748274,25.340180571277,22.972729041288,21.171639588238,19.962653995356,20.643927737225,24.066414449214,24.483746684489,25.412910784771,26.163614671483,27.122496905677,39.482443615607,39.13086473177,39.681113412406,39.394376465941,38.802645412566,37.795939141694
Philippines,no data,no data,no data,73.208270160298,63.086225629093,60.389273064521,52.710684415456,56.562571138397,50.532822669176,53.950668220696,59.202744921982,59.470941052316,65.183950269379,71.392968052345,71.082311025894,64.674292918368,57.188542347762,50.167617292164,50.0100929182,49.805295824846,47.586513297426,45.433618192504,45.691174312688,43.796757553757,40.240237852723,39.639943559263,37.343323551657,38.108352951331,37.134016282666,36.969244918265,48.858030252093,52.511595720136,54.969668041587,56.96283628379,58.411847035403,59.332807727539
Poland,no data,no data,no data,no data,no data,48.988514684248,43.389788460164,42.925900139943,38.889376119463,39.566854467217,36.583160705985,37.351785703749,41.778680135916,46.630454056482,45.114379895778,46.6070002831,47.254325115747,44.495984462099,46.717070103325,49.814505997556,53.503164088616,54.503572481885,54.064722716875,56.025138579953,50.788233174265,51.29263389957,54.26568594607,50.62584974308,48.842915010496,45.968913895237,60.000844874619,60.178685441635,59.238517027269,59.341350098275,59.86503948697,60.893380702029
Portugal,56.434348695962,59.904426757558,54.449932829847,53.639548751466,56.629630228294,58.310475510117,59.510447634643,55.198326997684,51.842153001166,51.0646445374,50.337033852901,53.436936107531,56.21296586634,58.689143884454,62.039485524295,67.434360941189,69.169808324772,72.72800317751,75.642634086477,87.799038288872,100.21446371822,114.40303652208,129.03504310273,131.42974785372,132.94069990991,131.17912318071,131.5057445501,126.14289658495,122.00427987987,117.73718612325,137.24016828354,130.04725908938,124.05908745594,119.60679287696,117.78883621217,115.89495647718
Qatar,12.589623313315,21.770283525492,19.909527524973,46.278884750341,54.776852754974,50.20409237382,57.837154539642,54.382216263449,76.565188975758,81.845910590317,51.599360884337,59.224631675171,47.665790370507,38.788115792809,30.060951644423,19.125583615824,13.947019188261,9.3652150743179,11.35667782833,35.980433389125,30.425204262165,33.473877603152,32.118410643548,30.88322557367,24.911957242846,35.546854719723,46.706762331525,51.55177098883,46.543045150358,56.181976164553,68.059369131282,60.578302539408,54.030623432031,48.031030286897,43.008085206702,37.955416118012
Russian Federation,no data,no data,no data,no data,no data,no data,no data,51.519386763136,135.19330212485,92.379378538726,55.868371261723,44.438155228155,37.577188100792,28.334197749738,20.827898274278,14.850629915479,9.8039011725154,8.032695583435,7.4462446796387,9.9181917529899,10.105270863537,10.339987980091,11.167528204766,12.348062099545,15.13582879896,15.286422720093,14.849317780924,14.311068751054,13.519646895919,13.914940074659,18.94165985649,18.982081030452,18.527803534289,18.200655589047,18.048361683053,17.914942325746
Rwanda,no data,no data,no data,no data,no data,119.51009065441,98.981638225899,85.672936153684,83.14916602463,92.955818751081,102.52731217945,98.628764468982,107.96141965575,92.109998134945,92.084187252073,67.000297822222,22.430615159499,22.028661889834,18.21564790714,18.427508045735,18.749208925006,18.64501951899,19.005478001858,25.962336239898,28.197741822705,32.222191153573,36.381902194814,41.316542590449,44.990818358369,51.360522185956,61.604234459582,69.386614778495,69.547883071939,67.571124562267,67.015444499772,66.872168400737
Saudi Arabia,no data,39.351855647351,47.799536634182,58.598520492002,67.869552174045,74.247651759369,75.206160672501,76.704149126504,101.52320376115,102.99178762697,86.701772401264,93.147798900617,96.351696772755,81.564231105381,62.928202281516,37.342435933558,25.830841136268,17.115430572482,12.055994585826,13.989037645611,8.4259842519446,5.3830814270979,3.0363356667179,2.1478294851514,1.5618864161544,5.7998490377023,13.092574566024,17.159603121189,18.979596074061,22.790192221106,33.418473389391,34.349121975379,34.088400297348,32.969967563793,34.40892532061,35.545921867542
Senegal,no data,no data,no data,no data,no data,no data,0.070107360041941,67.298072932232,18.836430396602,15.169271634363,57.995101632748,56.028600549353,53.694294317864,43.208472141806,37.592354279277,36.070392616187,17.250048930549,18.550982042774,18.889233003574,26.850086051342,28.305945180609,32.715173753923,34.172309055581,36.769310162163,42.36570882331,44.508725715967,47.523587403163,61.139421725954,63.198339211269,64.051147467081,65.405336336732,65.424461445189,64.620765129192,60.360856254315,58.29003782105,57.473442686097
Singapore,73.50801121195,76.35128081175,79.023373899628,71.192779295053,70.691360163269,69.823141469095,71.271877123928,70.786740268085,84.645770091464,85.319977637221,82.255681851836,94.470778337933,96.310358866563,99.131068675581,95.691309701865,92.662753431802,86.523627425097,87.788600587225,97.85262315816,101.67846328565,98.697888725964,103.13196937268,106.73680934539,98.177235940313,97.753869366036,102.29646940677,106.51565484613,108.40255960769,110.44698631578,130.02262613775,131.18593908366,132.35270244941,133.51880200281,134.70061147773,135.89834252133,137.11220963208
Slovak Republic,no data,no data,no data,no data,no data,21.592909609664,30.635549564515,32.988906653146,33.917738617586,47.05040652682,50.451816266649,51.112598390828,45.297540276565,43.241738107407,41.714942837404,34.731883943144,31.427005006973,30.345469600227,28.598900137629,36.360842241901,40.988561215633,43.464102765733,51.753719867508,54.707148140676,53.507344369011,51.887078695357,52.0245365463,51.311978533196,49.463149189953,47.999600727186,61.79156343022,60.625428898925,58.989360478713,56.923427381502,55.623278859898,55.177983259152
Slovenia,no data,no data,no data,no data,no data,18.241042345277,21.561169971928,22.058323998121,22.730233588244,23.710424575947,25.917753578987,26.062408678012,27.357889640998,26.777494504808,26.897155804576,26.398659045944,26.061079811759,22.848019159764,21.786018451868,34.526367470328,38.269272547774,46.457772284976,53.561193050012,70.005733205685,80.298823148033,82.587523100127,78.668998627578,74.121538787218,70.425179434726,66.129927903281,80.956008267519,78.005208390821,77.309357990479,75.466271320012,73.861646321915,72.746820433883
South Africa,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,42.210173259898,42.401810840573,35.547313033727,35.427518883423,34.392664884673,33.212302669385,31.35511579863,27.060699634321,26.506766599284,30.079312447337,34.676160085356,38.227988010553,41.000912149661,44.102574677745,46.987543061096,49.334709175549,51.464558872785,53.021610468332,56.709997478405,62.151419216661,78.820663967359,82.757889090746,85.678956362138,87.275485276671,86.920767060599,85.174216651583
Spain,41.35587768719,41.916056280978,44.188126855417,54.635453210738,57.090198737173,61.663428107321,65.692888756457,64.408879109476,62.468346026447,60.762929796048,57.815336705508,54.049529025254,51.249992128632,47.71173550917,45.365504394156,42.430162817556,39.063875802806,35.764575343154,39.712003882687,53.261302525056,60.515249708915,69.850442438776,86.306881395482,95.782217537546,100.70049798577,99.3029830455,99.166303508583,98.555729345078,97.600651060188,95.46553623093,123.03815066345,121.31022937248,120.37509551863,119.30831134216,118.11984760571,118.81297971256
Sri Lanka,81.596102606481,83.203945435487,80.566782340896,81.837624380039,80.52016462959,80.427129106249,78.794554397984,72.509016066962,76.743231123077,80.311914257851,81.869663042615,87.205245098777,99.544617196039,89.361611223657,89.412095199999,79.168753007065,76.791438013861,74.26845475297,71.098870730217,75.200180470942,71.569732016063,71.108043018069,69.608780478085,71.775784823488,72.216595627262,78.48686404013,79.016410688688,77.901798683805,83.768655596628,86.780719896735,98.254898334852,98.295026610519,97.807393807876,97.683305358691,97.253461524436,96.55039416783
Sudan,no data,no data,495.20050599072,285.89496799135,386.4743135357,239.02139864217,220.87670770743,167.67100612336,179.664966515,160.48797792135,143.24842034769,125.58747112976,121.71974932783,117.35314694913,97.80407083787,75.477386461657,63.706289691639,53.691937469759,55.756401213479,67.49909933871,62.441901500734,60.503274657537,77.792946287909,76.696223023899,67.761636846577,66.508360235052,58.558276730682,159.17970886025,186.70781984615,201.57773823446,259.38538110007,250.71279376951,221.15746253772,210.022713656,204.86138056918,198.86511277311
Sweden,no data,no data,no data,65.710502620851,68.150322784255,68.325122774874,68.678862817984,67.429357804603,65.13073108958,60.067359978513,50.229200743641,51.763068796129,49.76708170152,49.270866353178,48.476217531378,48.768084173608,43.666591066058,38.976916993095,37.510524571302,40.739059137122,38.065598625021,37.149095805821,37.499325422926,40.160924128705,44.872155141971,43.738695496037,42.258638727565,40.695994503031,38.803112313097,34.826382744815,41.862865581651,41.720345885263,41.42910439763,39.540942633875,37.766313610905,36.034818909317
Switzerland,34.351162374548,36.141108872173,40.677521132929,45.687226596459,48.457520070746,51.501302014908,52.89378098909,55.218946324795,57.534415641578,54.147311743057,53.593164085561,52.560631384026,59.245962668262,58.324071995704,59.251822246982,56.172946829333,49.673339223919,45.757982941513,45.87838561458,44.065829532712,42.542391599435,42.852334535556,43.75788162064,43.045374924847,43.088461047603,43.032183286049,41.932164631446,42.702846207655,40.95586851964,42.138262046853,48.748666702526,48.47599256648,47.944887929166,47.332936683584,46.242335069722,45.278692976926
Tajikistan,no data,no data,no data,no data,no data,no data,no data,no data,96.56652360515,107.80669144981,111.42890746838,99.448644068409,93.538469014866,65.836044996683,48.14117085337,45.843282157767,34.332486337838,31.279735442084,28.10954748288,36.396958196113,36.62074569303,35.293133003131,32.260889460848,29.084181022717,27.65070843763,34.690662766014,42.092660662569,50.293083299898,47.819096021523,43.086735312786,47.767863249559,48.85996679329,48.454286144027,48.344109412175,48.242263427892,47.962618151693
Tanzania,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,50.770359232016,47.371422684064,44.375817667182,44.521628331148,46.091349963426,32.375202583203,21.291614053651,21.209749464972,24.013389288737,27.156184173178,27.782752050464,29.230676729302,31.402194924913,34.552293673179,37.137076957345,37.023753838963,37.671352907291,38.698929683596,38.220282293614,38.506811107702,39.247798059649,38.959153797722,38.258439162789,37.39633451026,36.814348491957
Thailand,no data,no data,no data,no data,no data,no data,15.193384559612,40.454958709074,49.880913989151,56.585213497681,57.825583090544,57.469247556586,54.901571057494,47.501088457166,46.265899197282,45.461637460602,39.177385154129,35.985227317943,34.946688897869,42.364117136259,39.831361826195,39.115938099962,41.92972324831,42.190422332296,43.334636562363,42.559280631605,41.738199683067,41.78213485173,41.957384714623,41.095141083283,50.447831179554,56.371328808645,56.095637337363,56.859460468993,56.93650379014,56.865684242726
Turkey,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,51.318469371502,75.510924036082,71.523086998648,65.169926080716,57.168121056155,50.223008798563,44.257348828463,37.799318388903,37.79531758503,43.49085539382,39.723054350998,36.169692757337,32.442031724412,31.16038647485,28.48832621285,27.362060850059,27.99898263878,28.02724594056,30.172745310837,32.986382971222,41.665754102019,45.517081042297,47.342316885241,48.055080550576,49.33214161771,50.379482662447
Uganda,no data,no data,no data,no data,no data,no data,no data,44.194855083644,45.093123007139,47.717545523459,48.544649883964,51.352311882595,54.710964246342,55.139356748195,48.966019727706,42.562786573278,27.758012766985,16.975573166917,15.653838207214,14.792812215973,18.354946015431,17.95944248464,19.491385074463,22.079782246602,24.767852008191,28.802720143683,31.188154808198,33.799594699451,35.121827097564,38.228906111935,46.048049334893,50.932836010623,54.864712238793,57.313644399774,57.785313579977,55.37248517862
Ukraine,no data,no data,no data,no data,no data,no data,no data,28.891838418231,46.53736631346,58.958846983613,43.789531899256,36.690023687214,33.579561946951,29.380225780185,24.798092326047,17.740631906522,14.800602185554,12.266637105777,20.412977629736,35.424767522877,40.62584288912,36.875672144653,37.541537970867,40.518807911669,70.316870768184,79.502809400442,81.175668377809,71.619824179587,60.551223896112,50.055400827682,65.691736217967,64.301115094894,61.838268221051,58.191307081977,54.9849404395,52.139658245245
United Arab Emirates,no data,no data,no data,no data,no data,no data,no data,no data,no data,4.8153149550127,3.0926577646514,2.6896884828981,3.4271511423853,3.331996594165,4.0797313170655,4.4814966264412,5.0516565101152,8.8905227675159,8.9491365562944,13.24800062356,19.473318383754,21.467197886973,21.209762946481,16.015734229562,14.194618951308,16.650388362685,19.365808904501,21.623366293915,20.906073084009,27.271982743293,36.928973164467,38.194866069406,39.551386045448,39.647692059854,39.347230042284,38.802112341759
United Kingdom,28.559682470867,28.498344314535,33.24157736315,37.995015231238,40.790567643727,43.738957986831,43.846810949633,43.248036829272,40.970217036758,39.497563208487,36.793890760935,34.017067464225,34.182988255511,35.429412115549,38.381808430698,39.576114716739,40.461163057326,41.518176304345,49.370884648453,63.312293788553,74.556424302012,80.057296577569,83.208629228182,84.158095829155,86.192543898516,86.923182060999,86.788528863761,86.245231497147,85.724272304673,85.352130341645,108.02093227476,111.51503951222,113.42536622752,115.25476592081,116.37759948532,116.95934003435
United States,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,53.146399604983,55.50443699738,58.614989199921,66.1194271199,65.466898066026,64.196596354581,64.664827228301,73.706225690851,86.752218590656,95.486574551179,99.833200365447,103.32367313801,104.85236515722,104.5076487931,104.64349199213,106.60410453932,105.74638201195,106.88959155826,108.67923049378,131.17659959543,133.64015413501,134.49619959324,135.17140098648,135.99060762456,136.88772341106
Uruguay,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,50.418212448675,50.402547740068,44.589252648487,45.023292447612,54.34894286585,54.611666452382,55.829229509791,63.172309108817,61.682510997544,60.986336396617,63.40064345669,65.911325463581,69.496158765617,69.024577524823,69.185091693459,69.441480267285,69.840819386945,69.531466630582
Uzbekistan,no data,no data,no data,no data,no data,no data,no data,19.892413168336,21.63050827304,22.030614262767,32.352614402139,48.30071636866,44.606265838246,33.67573390504,28.794423323912,22.527452087951,14.545571714568,10.284754989604,8.9491452063155,7.8279036130927,7.118041198094,6.7959447507055,7.1694732060827,6.6055814974523,6.4198263962335,7.0814249552401,8.62827941666,20.226134303264,20.432765395342,29.315818222755,36.131299658031,40.114820072532,40.197251787908,40.165691304648,39.343567991084,38.785650333748
Venezuela,no data,no data,no data,no data,no data,no data,no data,no data,26.317181024602,24.67418619883,19.087653911212,19.303039726891,39.96581968858,37.851942421208,28.127173806565,24.451661038104,16.441070927049,19.068361499877,15.383342469962,18.912870090227,24.995509985967,31.651902767123,30.115535021241,33.235086311494,25.141931116817,11.044531574585,5.0541076046594,26.004266280399,180.78868272766,232.78614521882,no data,no data,no data,no data,no data,no data
Vietnam,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,24.754761290648,25.420218698055,27.71137547915,29.835249330915,29.362710901631,28.669149319974,30.248269941559,32.209528070104,31.045301257527,36.348390747208,36.84768390723,35.777249422798,38.329968872558,41.412897597005,43.642335040715,46.115999340196,47.636737369357,46.308589429785,43.580308242141,43.365470463778,46.62307760066,47.104337388357,47.178385905614,46.906606334131,46.381145257808,45.643624824525
