#DataThief /home/luuk/Downloads/imf_debts.png Wednesday 13-Jan-2021 11:09:57 AM
1931.256, 26.367
1931.254, 26.696
1931.252, 27.024
1931.5, 27.353
1931.498, 27.682
1931.496, 28.011
1931.744, 28.34
1931.742, 28.669
1931.99, 28.998
1931.988, 29.327
1931.986, 29.656
1932.234, 29.984
1932.232, 30.314
1932.23, 30.643
1932.478, 30.972
1932.476, 31.301
1932.726, 31.301
1932.724, 31.63
1932.972, 31.959
1932.97, 32.288
1932.72, 32.287
1932.722, 31.959
1932.972, 31.959
1933.223, 31.959
1933.475, 31.631
1933.726, 31.302
1933.98, 30.974
1933.982, 30.645
1934.234, 30.316
1934.236, 29.987
1934.238, 29.659
1934.49, 29.33
1934.492, 29.001
1934.494, 28.672
1934.496, 28.343
1934.499, 28.015
1934.501, 27.686
1934.503, 27.357
1934.755, 27.028
1934.757, 26.7
1935.009, 26.371
1935.011, 26.042
1935.264, 25.714
1935.516, 25.385
1935.518, 25.056
1935.77, 24.728
1936.023, 24.399
1936.275, 24.071
1936.527, 23.742
1936.779, 23.414
1937.032, 23.085
1937.282, 23.085
1937.532, 23.086
1937.782, 23.086
1937.784, 22.757
1938.035, 22.758
1938.283, 23.087
1938.531, 23.416
1938.781, 23.416
1939.029, 23.745
1939.027, 24.074
1939.275, 24.403
1939.273, 24.732
1939.522, 25.061
1939.519, 25.39
1939.768, 25.718
1940.016, 26.048
1940.266, 26.048
1940.516, 26.049
1940.766, 26.049
1941.017, 26.049
1941.265, 26.378
1941.513, 26.708
1941.761, 27.037
1942.009, 27.366
1942.257, 27.694
1942.255, 28.024
1942.506, 28.024
1942.756, 28.024
1943.004, 28.353
1943.002, 28.682
1943.0, 29.011
1942.998, 29.34
1942.996, 29.669
1943.244, 29.998
1943.242, 30.327
1943.24, 30.656
1943.238, 30.984
1943.236, 31.313
1943.234, 31.642
1943.232, 31.971
1943.23, 32.3
1943.228, 32.629
1943.225, 32.956
1943.223, 33.286
1943.221, 33.615
1943.219, 33.944
1943.217, 34.273
1943.465, 34.601
1943.463, 34.931
1943.461, 35.259
1943.459, 35.588
1943.457, 35.917
1943.455, 36.246
1943.702, 36.575
1943.701, 36.904
1943.698, 37.233
1943.697, 37.562
1943.694, 37.89
1943.943, 38.22
1943.94, 38.548
1943.939, 38.877
1943.937, 39.206
1943.935, 39.535
1944.183, 39.863
1944.181, 40.193
1944.179, 40.522
1944.177, 40.85
1944.175, 41.179
1944.423, 41.508
1944.421, 41.837
1944.419, 42.166
